"","Date","Category","Rate_Cat","Layer","Label","WeekNo","EndDate","Rate_Ref","Order"
"886",2020-06-27,"Age80Pl",5.19321163611651,"Cases","Age",25,2020-06-27,3.28754075321859,8
"887",2020-06-27,"Age80Pl",33.761329305136,"Deaths","Age",25,2020-06-27,3.28754075321859,8
"888",2020-06-27,"Age80Pl",14.2561789305516,"Hospitalizations","Age",25,2020-06-27,3.28754075321859,8
"889",2020-06-27,"Female",49.8631378249297,"Cases","Gender",25,2020-06-27,51.319563512288,9
"890",2020-06-27,"Female",40.8987915407855,"Deaths","Gender",25,2020-06-27,51.319563512288,9
"891",2020-06-27,"Female",45.1555304952542,"Hospitalizations","Gender",25,2020-06-27,51.319563512288,9
"892",2020-06-27,"Male",48.6870669963944,"Cases","Gender",25,2020-06-27,48.680436487712,10
"893",2020-06-27,"Male",59.1012084592145,"Deaths","Gender",25,2020-06-27,48.680436487712,10
"894",2020-06-27,"Male",54.5437458885443,"Hospitalizations","Gender",25,2020-06-27,48.680436487712,10
"895",2020-06-27,"Latinx",38.9254903441376,"Cases","Race",25,2020-06-27,28.8159545115572,11
"896",2020-06-27,"Latinx",32.3262839879154,"Deaths","Race",25,2020-06-27,28.8159545115572,11
"897",2020-06-27,"Latinx",30.2133258152429,"Hospitalizations","Race",25,2020-06-27,28.8159545115572,11
"898",2020-06-27,"AsianNL",2.22566212976422,"Cases","Race",25,2020-06-27,6.85860475233662,12
"899",2020-06-27,"AsianNL",4.45619335347432,"Deaths","Race",25,2020-06-27,6.85860475233662,12
"900",2020-06-27,"AsianNL",2.76289822385114,"Hospitalizations","Race",25,2020-06-27,6.85860475233662,12
"901",2020-06-27,"BlackNL",24.1575897155155,"Cases","Race",25,2020-06-27,28.5276798941632,13
"902",2020-06-27,"BlackNL",43.429003021148,"Deaths","Race",25,2020-06-27,28.5276798941632,13
"903",2020-06-27,"BlackNL",44.9111925570905,"Hospitalizations","Race",25,2020-06-27,28.5276798941632,13
"904",2020-06-27,"WhiteNL",11.987238782021,"Cases","Race",25,2020-06-27,33.4801309151327,14
"905",2020-06-27,"WhiteNL",18.8444108761329,"Deaths","Race",25,2020-06-27,33.4801309151327,14
"906",2020-06-27,"WhiteNL",14.838830936942,"Hospitalizations","Race",25,2020-06-27,33.4801309151327,14
"907",2020-06-27,"OthRaceNL",4.07943669416495,"Cases","Race",25,2020-06-27,2.31762992681032,15
"908",2020-06-27,"OthRaceNL",0.793051359516616,"Deaths","Race",25,2020-06-27,2.31762992681032,15
"909",2020-06-27,"OthRaceNL",4.85856592425524,"Hospitalizations","Race",25,2020-06-27,2.31762992681032,15
"910",2020-06-27,"UnkAge",0.00188775413890095,"Cases","Age",25,2020-06-27,0,0
"911",2020-06-27,"UnkGend",1.44979517867593,"Cases","Gender",25,2020-06-27,0,0
"912",2020-06-27,"UnkRace",18.6245823343968,"Cases","Race",25,2020-06-27,0,0
"913",2020-06-27,"UnkAge",0,"Deaths","Age",25,2020-06-27,0,0
"914",2020-06-27,"UnkGend",0,"Deaths","Gender",25,2020-06-27,0,0
"915",2020-06-27,"UnkRace",0.151057401812689,"Deaths","Race",25,2020-06-27,0,0
"916",2020-06-27,"UnkAge",0,"Hospitalizations","Age",25,2020-06-27,0,0
"917",2020-06-27,"UnkGend",0.300723616201485,"Hospitalizations","Gender",25,2020-06-27,0,0
"918",2020-06-27,"UnkRace",2.41518654261818,"Hospitalizations","Race",25,2020-06-27,0,0
"919",2020-07-04,"Age0_17",4.95136884296457,"Cases","Age",26,2020-07-04,20.6173887575869,1
"920",2020-07-04,"Age0_17",0.0742942050520059,"Deaths","Age",26,2020-07-04,20.6173887575869,1
"921",2020-07-04,"Age0_17",1.22863741339492,"Hospitalizations","Age",26,2020-07-04,20.6173887575869,1
"922",2020-07-04,"Age18_29",18.9799407968523,"Cases","Age",26,2020-07-04,19.5544178660477,2
"923",2020-07-04,"Age18_29",0.742942050520059,"Deaths","Age",26,2020-07-04,19.5544178660477,2
"924",2020-07-04,"Age18_29",5.86605080831409,"Hospitalizations","Age",26,2020-07-04,19.5544178660477,2
"925",2020-07-04,"Age30_39",17.7572670944492,"Cases","Age",26,2020-07-04,17.4204581435723,3
"926",2020-07-04,"Age30_39",2.4888558692422,"Deaths","Age",26,2020-07-04,17.4204581435723,3
"927",2020-07-04,"Age30_39",8.27713625866051,"Hospitalizations","Age",26,2020-07-04,17.4204581435723,3
"928",2020-07-04,"Age40_49",17.9558366581478,"Cases","Age",26,2020-07-04,12.6289598319796,4
"929",2020-07-04,"Age40_49",5.49777117384844,"Deaths","Age",26,2020-07-04,12.6289598319796,4
"930",2020-07-04,"Age40_49",12.7390300230947,"Hospitalizations","Age",26,2020-07-04,12.6289598319796,4
"931",2020-07-04,"Age50_59",16.8287705234514,"Cases","Age",26,2020-07-04,10.9453781590588,5
"932",2020-07-04,"Age50_59",10.9955423476969,"Deaths","Age",26,2020-07-04,10.9453781590588,5
"933",2020-07-04,"Age50_59",19.1593533487298,"Hospitalizations","Age",26,2020-07-04,10.9453781590588,5
"934",2020-07-04,"Age60_69",11.9343984996966,"Cases","Age",26,2020-07-04,9.68867751884865,6
"935",2020-07-04,"Age60_69",21.6939078751857,"Deaths","Age",26,2020-07-04,9.68867751884865,6
"936",2020-07-04,"Age60_69",21.284064665127,"Hospitalizations","Age",26,2020-07-04,9.68867751884865,6
"937",2020-07-04,"Age70_79",6.4553494272739,"Cases","Age",26,2020-07-04,5.85717896968736,7
"938",2020-07-04,"Age70_79",24.702823179792,"Deaths","Age",26,2020-07-04,5.85717896968736,7
"939",2020-07-04,"Age70_79",17.1547344110854,"Hospitalizations","Age",26,2020-07-04,5.85717896968736,7
"940",2020-07-04,"Age80Pl",5.13522955009285,"Cases","Age",26,2020-07-04,3.28754075321859,8
"941",2020-07-04,"Age80Pl",33.8038632986627,"Deaths","Age",26,2020-07-04,3.28754075321859,8
"942",2020-07-04,"Age80Pl",14.2909930715935,"Hospitalizations","Age",26,2020-07-04,3.28754075321859,8
"943",2020-07-04,"Female",49.9880490540367,"Cases","Gender",26,2020-07-04,51.319563512288,9
"944",2020-07-04,"Female",41.0475482912333,"Deaths","Gender",26,2020-07-04,51.319563512288,9
"945",2020-07-04,"Female",45.2193995381062,"Hospitalizations","Gender",26,2020-07-04,51.319563512288,9
"946",2020-07-04,"Male",48.5851918586479,"Cases","Gender",26,2020-07-04,48.680436487712,10
"947",2020-07-04,"Male",58.9524517087667,"Deaths","Gender",26,2020-07-04,48.680436487712,10
"948",2020-07-04,"Male",54.4849884526559,"Hospitalizations","Gender",26,2020-07-04,48.680436487712,10
"949",2020-07-04,"Latinx",38.7743845262829,"Cases","Race",26,2020-07-04,28.8159545115572,11
"950",2020-07-04,"Latinx",32.5408618127786,"Deaths","Race",26,2020-07-04,28.8159545115572,11
"951",2020-07-04,"Latinx",30.1986143187067,"Hospitalizations","Race",26,2020-07-04,28.8159545115572,11
"952",2020-07-04,"AsianNL",2.20081266432551,"Cases","Race",26,2020-07-04,6.85860475233662,12
"953",2020-07-04,"AsianNL",4.38335809806835,"Deaths","Race",26,2020-07-04,6.85860475233662,12
"954",2020-07-04,"AsianNL",2.72517321016166,"Hospitalizations","Race",26,2020-07-04,6.85860475233662,12
"955",2020-07-04,"BlackNL",24.1280405964441,"Cases","Race",26,2020-07-04,28.5276798941632,13
"956",2020-07-04,"BlackNL",43.2763744427935,"Deaths","Race",26,2020-07-04,28.5276798941632,13
"957",2020-07-04,"BlackNL",44.8591224018476,"Hospitalizations","Race",26,2020-07-04,28.5276798941632,13
"958",2020-07-04,"WhiteNL",12.1899648826049,"Cases","Race",26,2020-07-04,33.4801309151327,14
"959",2020-07-04,"WhiteNL",18.8707280832095,"Deaths","Race",26,2020-07-04,33.4801309151327,14
"960",2020-07-04,"WhiteNL",14.8729792147806,"Hospitalizations","Race",26,2020-07-04,33.4801309151327,14
"961",2020-07-04,"OthRaceNL",4.04861277096472,"Cases","Race",26,2020-07-04,2.31762992681032,15
"962",2020-07-04,"OthRaceNL",0.780089153046062,"Deaths","Race",26,2020-07-04,2.31762992681032,15
"963",2020-07-04,"OthRaceNL",4.83140877598152,"Hospitalizations","Race",26,2020-07-04,2.31762992681032,15
"964",2020-07-04,"UnkAge",0.0018386070712828,"Cases","Age",26,2020-07-04,0,0
"965",2020-07-04,"UnkGend",1.42675908731545,"Cases","Gender",26,2020-07-04,0,0
"966",2020-07-04,"UnkRace",18.6581845593778,"Cases","Race",26,2020-07-04,0,0
"967",2020-07-04,"UnkAge",0,"Deaths","Age",26,2020-07-04,0,0
"968",2020-07-04,"UnkGend",0,"Deaths","Gender",26,2020-07-04,0,0
"969",2020-07-04,"UnkRace",0.148588410104012,"Deaths","Race",26,2020-07-04,0,0
"970",2020-07-04,"UnkAge",0,"Hospitalizations","Age",26,2020-07-04,0,0
"971",2020-07-04,"UnkGend",0.295612009237875,"Hospitalizations","Gender",26,2020-07-04,0,0
"972",2020-07-04,"UnkRace",2.51270207852194,"Hospitalizations","Race",26,2020-07-04,0,0
"973",2020-07-11,"Age0_17",5.09626677105947,"Cases","Age",27,2020-07-11,20.6173887575869,1
"974",2020-07-11,"Age0_17",0.0734484024972457,"Deaths","Age",27,2020-07-11,20.6173887575869,1
"975",2020-07-11,"Age0_17",1.23580190822353,"Hospitalizations","Age",27,2020-07-11,20.6173887575869,1
"976",2020-07-11,"Age18_29",19.4312964874195,"Cases","Age",27,2020-07-11,19.5544178660477,2
"977",2020-07-11,"Age18_29",0.77120822622108,"Deaths","Age",27,2020-07-11,19.5544178660477,2
"978",2020-07-11,"Age18_29",6.02453430258973,"Hospitalizations","Age",27,2020-07-11,19.5544178660477,2
"979",2020-07-11,"Age30_39",17.8547279262607,"Cases","Age",27,2020-07-11,17.4204581435723,3
"980",2020-07-11,"Age30_39",2.46052148365773,"Deaths","Age",27,2020-07-11,17.4204581435723,3
"981",2020-07-11,"Age30_39",8.30531576556111,"Hospitalizations","Age",27,2020-07-11,17.4204581435723,3
"982",2020-07-11,"Age40_49",17.8440513897292,"Cases","Age",27,2020-07-11,12.6289598319796,4
"983",2020-07-11,"Age40_49",5.4719059860448,"Deaths","Age",27,2020-07-11,12.6289598319796,4
"984",2020-07-11,"Age40_49",12.6760563380282,"Hospitalizations","Age",27,2020-07-11,12.6289598319796,4
"985",2020-07-11,"Age50_59",16.6340439161536,"Cases","Age",27,2020-07-11,10.9453781590588,5
"986",2020-07-11,"Age50_59",11.0539845758355,"Deaths","Age",27,2020-07-11,10.9453781590588,5
"987",2020-07-11,"Age50_59",19.1367560199909,"Hospitalizations","Age",27,2020-07-11,10.9453781590588,5
"988",2020-07-11,"Age60_69",11.7655432577672,"Cases","Age",27,2020-07-11,9.68867751884865,6
"989",2020-07-11,"Age60_69",21.8508997429306,"Deaths","Age",27,2020-07-11,9.68867751884865,6
"990",2020-07-11,"Age60_69",21.1812812358019,"Hospitalizations","Age",27,2020-07-11,9.68867751884865,6
"991",2020-07-11,"Age70_79",6.3632157728033,"Cases","Age",27,2020-07-11,5.85717896968736,7
"992",2020-07-11,"Age70_79",24.7153874403232,"Deaths","Age",27,2020-07-11,5.85717896968736,7
"993",2020-07-11,"Age70_79",17.2012721490232,"Hospitalizations","Age",27,2020-07-11,5.85717896968736,7
"994",2020-07-11,"Age80Pl",5.00907505605182,"Cases","Age",27,2020-07-11,3.28754075321859,8
"995",2020-07-11,"Age80Pl",33.6026441424899,"Deaths","Age",27,2020-07-11,3.28754075321859,8
"996",2020-07-11,"Age80Pl",14.2389822807815,"Hospitalizations","Age",27,2020-07-11,3.28754075321859,8
"997",2020-07-11,"Female",50.0249119185736,"Cases","Gender",27,2020-07-11,51.319563512288,9
"998",2020-07-11,"Female",41.1311053984576,"Deaths","Gender",27,2020-07-11,51.319563512288,9
"999",2020-07-11,"Female",45.2248977737392,"Hospitalizations","Gender",27,2020-07-11,51.319563512288,9
"1000",2020-07-11,"Male",48.5764617957934,"Cases","Gender",27,2020-07-11,48.680436487712,10
"1001",2020-07-11,"Male",58.8688946015424,"Deaths","Gender",27,2020-07-11,48.680436487712,10
"1002",2020-07-11,"Male",54.4843253066788,"Hospitalizations","Gender",27,2020-07-11,48.680436487712,10
"1003",2020-07-11,"Latinx",38.4515463183743,"Cases","Race",27,2020-07-11,28.8159545115572,11
"1004",2020-07-11,"Latinx",32.6478149100257,"Deaths","Race",27,2020-07-11,28.8159545115572,11
"1005",2020-07-11,"Latinx",30.077237619264,"Hospitalizations","Race",27,2020-07-11,28.8159545115572,11
"1006",2020-07-11,"AsianNL",2.21004306203068,"Cases","Race",27,2020-07-11,6.85860475233662,12
"1007",2020-07-11,"AsianNL",4.3334557473375,"Deaths","Race",27,2020-07-11,6.85860475233662,12
"1008",2020-07-11,"AsianNL",2.75329395729214,"Hospitalizations","Race",27,2020-07-11,6.85860475233662,12
"1009",2020-07-11,"BlackNL",24.203708317022,"Cases","Race",27,2020-07-11,28.5276798941632,13
"1010",2020-07-11,"BlackNL",43.1876606683805,"Deaths","Race",27,2020-07-11,28.5276798941632,13
"1011",2020-07-11,"BlackNL",44.9341208541572,"Hospitalizations","Race",27,2020-07-11,28.5276798941632,13
"1012",2020-07-11,"WhiteNL",12.4310473682337,"Cases","Race",27,2020-07-11,33.4801309151327,14
"1013",2020-07-11,"WhiteNL",18.9129636430408,"Deaths","Race",27,2020-07-11,33.4801309151327,14
"1014",2020-07-11,"WhiteNL",14.9295774647887,"Hospitalizations","Race",27,2020-07-11,33.4801309151327,14
"1015",2020-07-11,"OthRaceNL",4.0392896544361,"Cases","Race",27,2020-07-11,2.31762992681032,15
"1016",2020-07-11,"OthRaceNL",0.77120822622108,"Deaths","Race",27,2020-07-11,2.31762992681032,15
"1017",2020-07-11,"OthRaceNL",4.77055883689232,"Hospitalizations","Race",27,2020-07-11,2.31762992681032,15
"1018",2020-07-11,"UnkAge",0.00177942275525819,"Cases","Age",27,2020-07-11,0,0
"1019",2020-07-11,"UnkGend",1.39862628563294,"Cases","Gender",27,2020-07-11,0,0
"1020",2020-07-11,"UnkRace",18.6643652799032,"Cases","Race",27,2020-07-11,0,0
"1021",2020-07-11,"UnkAge",0,"Deaths","Age",27,2020-07-11,0,0
"1022",2020-07-11,"UnkGend",0,"Deaths","Gender",27,2020-07-11,0,0
"1023",2020-07-11,"UnkRace",0.146896804994491,"Deaths","Race",27,2020-07-11,0,0
"1024",2020-07-11,"UnkAge",0,"Hospitalizations","Age",27,2020-07-11,0,0
"1025",2020-07-11,"UnkGend",0.290776919582008,"Hospitalizations","Gender",27,2020-07-11,0,0
"1026",2020-07-11,"UnkRace",2.53521126760563,"Hospitalizations","Race",27,2020-07-11,0,0
"1027",2020-07-18,"Age0_17",5.27432346194312,"Cases","Age",28,2020-07-18,20.6173887575869,1
"1028",2020-07-18,"Age0_17",0.0727537286285922,"Deaths","Age",28,2020-07-18,20.6173887575869,1
"1029",2020-07-18,"Age0_17",1.24384787472036,"Hospitalizations","Age",28,2020-07-18,20.6173887575869,1
"1030",2020-07-18,"Age18_29",19.7416305903862,"Cases","Age",28,2020-07-18,19.5544178660477,2
"1031",2020-07-18,"Age18_29",0.800291014914514,"Deaths","Age",28,2020-07-18,19.5544178660477,2
"1032",2020-07-18,"Age18_29",6.165548098434,"Hospitalizations","Age",28,2020-07-18,19.5544178660477,2
"1033",2020-07-18,"Age30_39",17.9306300557098,"Cases","Age",28,2020-07-18,17.4204581435723,3
"1034",2020-07-18,"Age30_39",2.43724990905784,"Deaths","Age",28,2020-07-18,17.4204581435723,3
"1035",2020-07-18,"Age30_39",8.30425055928412,"Hospitalizations","Age",28,2020-07-18,17.4204581435723,3
"1036",2020-07-18,"Age40_49",17.7409061901723,"Cases","Age",28,2020-07-18,12.6289598319796,4
"1037",2020-07-18,"Age40_49",5.42015278283012,"Deaths","Age",28,2020-07-18,12.6289598319796,4
"1038",2020-07-18,"Age40_49",12.6979865771812,"Hospitalizations","Age",28,2020-07-18,12.6289598319796,4
"1039",2020-07-18,"Age50_59",16.4732058158989,"Cases","Age",28,2020-07-18,10.9453781590588,5
"1040",2020-07-18,"Age50_59",11.1676973444889,"Deaths","Age",28,2020-07-18,10.9453781590588,5
"1041",2020-07-18,"Age50_59",19.0872483221477,"Hospitalizations","Age",28,2020-07-18,10.9453781590588,5
"1042",2020-07-18,"Age60_69",11.6231739077942,"Cases","Age",28,2020-07-18,9.68867751884865,6
"1043",2020-07-18,"Age60_69",21.862495452892,"Deaths","Age",28,2020-07-18,9.68867751884865,6
"1044",2020-07-18,"Age60_69",21.082774049217,"Hospitalizations","Age",28,2020-07-18,9.68867751884865,6
"1045",2020-07-18,"Age70_79",6.28675899894789,"Cases","Age",28,2020-07-18,5.85717896968736,7
"1046",2020-07-18,"Age70_79",24.6271371407785,"Deaths","Age",28,2020-07-18,5.85717896968736,7
"1047",2020-07-18,"Age70_79",17.261744966443,"Hospitalizations","Age",28,2020-07-18,5.85717896968736,7
"1048",2020-07-18,"Age80Pl",4.92764621673365,"Cases","Age",28,2020-07-18,3.28754075321859,8
"1049",2020-07-18,"Age80Pl",33.6122226264096,"Deaths","Age",28,2020-07-18,3.28754075321859,8
"1050",2020-07-18,"Age80Pl",14.1565995525727,"Hospitalizations","Age",28,2020-07-18,3.28754075321859,8
"1051",2020-07-18,"Female",50.152641473637,"Cases","Gender",28,2020-07-18,51.319563512288,9
"1052",2020-07-18,"Female",41.1786104037832,"Deaths","Gender",28,2020-07-18,51.319563512288,9
"1053",2020-07-18,"Female",45.2975391498881,"Hospitalizations","Gender",28,2020-07-18,51.319563512288,9
"1054",2020-07-18,"Male",48.4796219320789,"Cases","Gender",28,2020-07-18,48.680436487712,10
"1055",2020-07-18,"Male",58.8213895962168,"Deaths","Gender",28,2020-07-18,48.680436487712,10
"1056",2020-07-18,"Male",54.4161073825503,"Hospitalizations","Gender",28,2020-07-18,48.680436487712,10
"1057",2020-07-18,"Latinx",38.3897618103106,"Cases","Race",28,2020-07-18,28.8159545115572,11
"1058",2020-07-18,"Latinx",32.6300472899236,"Deaths","Race",28,2020-07-18,28.8159545115572,11
"1059",2020-07-18,"Latinx",30.0671140939597,"Hospitalizations","Race",28,2020-07-18,28.8159545115572,11
"1060",2020-07-18,"AsianNL",2.19044826575139,"Cases","Race",28,2020-07-18,6.85860475233662,12
"1061",2020-07-18,"AsianNL",4.32884685340124,"Deaths","Race",28,2020-07-18,6.85860475233662,12
"1062",2020-07-18,"AsianNL",2.75615212527964,"Hospitalizations","Race",28,2020-07-18,6.85860475233662,12
"1063",2020-07-18,"BlackNL",24.269131927077,"Cases","Race",28,2020-07-18,28.5276798941632,13
"1064",2020-07-18,"BlackNL",43.1065842124409,"Deaths","Race",28,2020-07-18,28.5276798941632,13
"1065",2020-07-18,"BlackNL",44.9306487695749,"Hospitalizations","Race",28,2020-07-18,28.5276798941632,13
"1066",2020-07-18,"WhiteNL",12.5924903844495,"Cases","Race",28,2020-07-18,33.4801309151327,14
"1067",2020-07-18,"WhiteNL",19.0251000363769,"Deaths","Race",28,2020-07-18,33.4801309151327,14
"1068",2020-07-18,"WhiteNL",14.9351230425056,"Hospitalizations","Race",28,2020-07-18,33.4801309151327,14
"1069",2020-07-18,"OthRaceNL",4.02387071180945,"Cases","Race",28,2020-07-18,2.31762992681032,15
"1070",2020-07-18,"OthRaceNL",0.763914150600218,"Deaths","Race",28,2020-07-18,2.31762992681032,15
"1071",2020-07-18,"OthRaceNL",4.75167785234899,"Hospitalizations","Race",28,2020-07-18,2.31762992681032,15
"1072",2020-07-18,"UnkAge",0.00172476241397747,"Cases","Age",28,2020-07-18,0,0
"1073",2020-07-18,"UnkGend",1.36773659428414,"Cases","Gender",28,2020-07-18,0,0
"1074",2020-07-18,"UnkRace",18.5342969006019,"Cases","Race",28,2020-07-18,0,0
"1075",2020-07-18,"UnkAge",0,"Deaths","Age",28,2020-07-18,0,0
"1076",2020-07-18,"UnkGend",0,"Deaths","Gender",28,2020-07-18,0,0
"1077",2020-07-18,"UnkRace",0.145507457257184,"Deaths","Race",28,2020-07-18,0,0
"1078",2020-07-18,"UnkAge",0,"Hospitalizations","Age",28,2020-07-18,0,0
"1079",2020-07-18,"UnkGend",0.286353467561521,"Hospitalizations","Gender",28,2020-07-18,0,0
"1080",2020-07-18,"UnkRace",2.5592841163311,"Hospitalizations","Race",28,2020-07-18,0,0
"1081",2020-07-25,"Age0_17",5.48633004720679,"Cases","Age",29,2020-07-25,20.6173887575869,1
"1082",2020-07-25,"Age0_17",0.0720720720720721,"Deaths","Age",29,2020-07-25,20.6173887575869,1
"1083",2020-07-25,"Age0_17",1.28362933005099,"Hospitalizations","Age",29,2020-07-25,20.6173887575869,1
"1084",2020-07-25,"Age18_29",20.0353633922167,"Cases","Age",29,2020-07-25,19.5544178660477,2
"1085",2020-07-25,"Age18_29",0.792792792792793,"Deaths","Age",29,2020-07-25,19.5544178660477,2
"1086",2020-07-25,"Age18_29",6.25989097942676,"Hospitalizations","Age",29,2020-07-25,19.5544178660477,2
"1087",2020-07-25,"Age30_39",18.0570151295268,"Cases","Age",29,2020-07-25,17.4204581435723,3
"1088",2020-07-25,"Age30_39",2.48648648648649,"Deaths","Age",29,2020-07-25,17.4204581435723,3
"1089",2020-07-25,"Age30_39",8.41392649903288,"Hospitalizations","Age",29,2020-07-25,17.4204581435723,3
"1090",2020-07-25,"Age40_49",17.6416620794342,"Cases","Age",29,2020-07-25,12.6289598319796,4
"1091",2020-07-25,"Age40_49",5.51351351351351,"Deaths","Age",29,2020-07-25,12.6289598319796,4
"1092",2020-07-25,"Age40_49",12.7747494285212,"Hospitalizations","Age",29,2020-07-25,12.6289598319796,4
"1093",2020-07-25,"Age50_59",16.2838412650753,"Cases","Age",29,2020-07-25,10.9453781590588,5
"1094",2020-07-25,"Age50_59",11.1711711711712,"Deaths","Age",29,2020-07-25,10.9453781590588,5
"1095",2020-07-25,"Age50_59",18.9467205908212,"Hospitalizations","Age",29,2020-07-25,10.9453781590588,5
"1096",2020-07-25,"Age60_69",11.4614088642012,"Cases","Age",29,2020-07-25,9.68867751884865,6
"1097",2020-07-25,"Age60_69",21.9459459459459,"Deaths","Age",29,2020-07-25,9.68867751884865,6
"1098",2020-07-25,"Age60_69",21.0128362933005,"Hospitalizations","Age",29,2020-07-25,9.68867751884865,6
"1099",2020-07-25,"Age70_79",6.20193831423377,"Cases","Age",29,2020-07-25,5.85717896968736,7
"1100",2020-07-25,"Age70_79",24.5765765765766,"Deaths","Age",29,2020-07-25,5.85717896968736,7
"1101",2020-07-25,"Age70_79",17.2147001934236,"Hospitalizations","Age",29,2020-07-25,5.85717896968736,7
"1102",2020-07-25,"Age80Pl",4.8307728235667,"Cases","Age",29,2020-07-25,3.28754075321859,8
"1103",2020-07-25,"Age80Pl",33.4414414414414,"Deaths","Age",29,2020-07-25,3.28754075321859,8
"1104",2020-07-25,"Age80Pl",14.0935466854229,"Hospitalizations","Age",29,2020-07-25,3.28754075321859,8
"1105",2020-07-25,"Female",50.2527148075865,"Cases","Gender",29,2020-07-25,51.319563512288,9
"1106",2020-07-25,"Female",41.1891891891892,"Deaths","Gender",29,2020-07-25,51.319563512288,9
"1107",2020-07-25,"Female",45.4369614911201,"Hospitalizations","Gender",29,2020-07-25,51.319563512288,9
"1108",2020-07-25,"Male",48.3994728852858,"Cases","Gender",29,2020-07-25,48.680436487712,10
"1109",2020-07-25,"Male",58.8108108108108,"Deaths","Gender",29,2020-07-25,48.680436487712,10
"1110",2020-07-25,"Male",54.2816950940742,"Hospitalizations","Gender",29,2020-07-25,48.680436487712,10
"1111",2020-07-25,"Latinx",38.2758678209812,"Cases","Race",29,2020-07-25,28.8159545115572,11
"1112",2020-07-25,"Latinx",32.7567567567568,"Deaths","Race",29,2020-07-25,28.8159545115572,11
"1113",2020-07-25,"Latinx",30.0334095305082,"Hospitalizations","Race",29,2020-07-25,28.8159545115572,11
"1114",2020-07-25,"AsianNL",2.21188009808337,"Cases","Race",29,2020-07-25,6.85860475233662,12
"1115",2020-07-25,"AsianNL",4.28828828828829,"Deaths","Race",29,2020-07-25,6.85860475233662,12
"1116",2020-07-25,"AsianNL",2.74309829435555,"Hospitalizations","Race",29,2020-07-25,6.85860475233662,12
"1117",2020-07-25,"BlackNL",24.2689619509917,"Cases","Race",29,2020-07-25,28.5276798941632,13
"1118",2020-07-25,"BlackNL",42.990990990991,"Deaths","Race",29,2020-07-25,28.5276798941632,13
"1119",2020-07-25,"BlackNL",44.9973624054862,"Hospitalizations","Race",29,2020-07-25,28.5276798941632,13
"1120",2020-07-25,"WhiteNL",12.8709402992544,"Cases","Race",29,2020-07-25,33.4801309151327,14
"1121",2020-07-25,"WhiteNL",19.0630630630631,"Deaths","Race",29,2020-07-25,33.4801309151327,14
"1122",2020-07-25,"WhiteNL",14.93757692984,"Hospitalizations","Race",29,2020-07-25,33.4801309151327,14
"1123",2020-07-25,"OthRaceNL",4.0317603296135,"Cases","Race",29,2020-07-25,2.31762992681032,15
"1124",2020-07-25,"OthRaceNL",0.756756756756757,"Deaths","Race",29,2020-07-25,2.31762992681032,15
"1125",2020-07-25,"OthRaceNL",4.70371021628275,"Hospitalizations","Race",29,2020-07-25,2.31762992681032,15
"1126",2020-07-25,"UnkAge",0.00166808453852441,"Cases","Age",29,2020-07-25,0,0
"1127",2020-07-25,"UnkGend",1.34781230712773,"Cases","Gender",29,2020-07-25,0,0
"1128",2020-07-25,"UnkRace",18.3405895010759,"Cases","Race",29,2020-07-25,0,0
"1129",2020-07-25,"UnkAge",0,"Deaths","Age",29,2020-07-25,0,0
"1130",2020-07-25,"UnkGend",0,"Deaths","Gender",29,2020-07-25,0,0
"1131",2020-07-25,"UnkRace",0.144144144144144,"Deaths","Race",29,2020-07-25,0,0
"1132",2020-07-25,"UnkAge",0,"Hospitalizations","Age",29,2020-07-25,0,0
"1133",2020-07-25,"UnkGend",0.281343414805697,"Hospitalizations","Gender",29,2020-07-25,0,0
"1134",2020-07-25,"UnkRace",2.58484262352734,"Hospitalizations","Race",29,2020-07-25,0,0
"1135",2020-08-01,"Age0_17",5.70576861102159,"Cases","Age",30,2020-08-01,20.6173887575869,1
"1136",2020-08-01,"Age0_17",0.0714796283059328,"Deaths","Age",30,2020-08-01,20.6173887575869,1
"1137",2020-08-01,"Age0_17",1.31133304385584,"Hospitalizations","Age",30,2020-08-01,20.6173887575869,1
"1138",2020-08-01,"Age18_29",20.2868192072188,"Cases","Age",30,2020-08-01,19.5544178660477,2
"1139",2020-08-01,"Age18_29",0.786275911365261,"Deaths","Age",30,2020-08-01,19.5544178660477,2
"1140",2020-08-01,"Age18_29",6.33955709943552,"Hospitalizations","Age",30,2020-08-01,19.5544178660477,2
"1141",2020-08-01,"Age30_39",18.1662906864325,"Cases","Age",30,2020-08-01,17.4204581435723,3
"1142",2020-08-01,"Age30_39",2.46604717655468,"Deaths","Age",30,2020-08-01,17.4204581435723,3
"1143",2020-08-01,"Age30_39",8.49326964828485,"Hospitalizations","Age",30,2020-08-01,17.4204581435723,3
"1144",2020-08-01,"Age40_49",17.5652594263616,"Cases","Age",30,2020-08-01,12.6289598319796,4
"1145",2020-08-01,"Age40_49",5.57541100786276,"Deaths","Age",30,2020-08-01,12.6289598319796,4
"1146",2020-08-01,"Age40_49",12.818063395571,"Hospitalizations","Age",30,2020-08-01,12.6289598319796,4
"1147",2020-08-01,"Age50_59",16.1424427972929,"Cases","Age",30,2020-08-01,10.9453781590588,5
"1148",2020-08-01,"Age50_59",11.1865618298785,"Deaths","Age",30,2020-08-01,10.9453781590588,5
"1149",2020-08-01,"Age50_59",18.9144594007816,"Hospitalizations","Age",30,2020-08-01,10.9453781590588,5
