"","Date","Category","Rate_Cat","Layer","Label","WeekNo","EndDate","Rate_Ref","Order"
"601",2020-05-23,"Age30_39",17.7575606325294,"Cases","Age",20,2020-05-23,17.4204581435723,3
"602",2020-05-23,"Age30_39",2.47933884297521,"Deaths","Age",20,2020-05-23,17.4204581435723,3
"603",2020-05-23,"Age30_39",8.16635979638254,"Hospitalizations","Age",20,2020-05-23,17.4204581435723,3
"604",2020-05-23,"Age40_49",18.342899925131,"Cases","Age",20,2020-05-23,12.6289598319796,4
"605",2020-05-23,"Age40_49",5.29897909577054,"Deaths","Age",20,2020-05-23,12.6289598319796,4
"606",2020-05-23,"Age40_49",12.8668905014621,"Hospitalizations","Age",20,2020-05-23,12.6289598319796,4
"607",2020-05-23,"Age50_59",17.5579100210994,"Cases","Age",20,2020-05-23,10.9453781590588,5
"608",2020-05-23,"Age50_59",11.0841030627127,"Deaths","Age",20,2020-05-23,10.9453781590588,5
"609",2020-05-23,"Age50_59",19.5386115022203,"Hospitalizations","Age",20,2020-05-23,10.9453781590588,5
"610",2020-05-23,"Age60_69",12.4622819157384,"Cases","Age",20,2020-05-23,9.68867751884865,6
"611",2020-05-23,"Age60_69",21.2931453573165,"Deaths","Age",20,2020-05-23,9.68867751884865,6
"612",2020-05-23,"Age60_69",21.4989710819885,"Hospitalizations","Age",20,2020-05-23,9.68867751884865,6
"613",2020-05-23,"Age70_79",6.80627084420446,"Cases","Age",20,2020-05-23,5.85717896968736,7
"614",2020-05-23,"Age70_79",24.5503159941663,"Deaths","Age",20,2020-05-23,5.85717896968736,7
"615",2020-05-23,"Age70_79",17.7515433770172,"Hospitalizations","Age",20,2020-05-23,5.85717896968736,7
"616",2020-05-23,"Age80Pl",5.42006034893482,"Cases","Age",20,2020-05-23,3.28754075321859,8
"617",2020-05-23,"Age80Pl",34.4190568789499,"Deaths","Age",20,2020-05-23,3.28754075321859,8
"618",2020-05-23,"Age80Pl",14.2640528538936,"Hospitalizations","Age",20,2020-05-23,3.28754075321859,8
"619",2020-05-23,"Female",49.3318510787939,"Cases","Gender",20,2020-05-23,51.319563512288,9
"620",2020-05-23,"Female",39.4263490520175,"Deaths","Gender",20,2020-05-23,51.319563512288,9
"621",2020-05-23,"Female",44.3517816527672,"Hospitalizations","Gender",20,2020-05-23,51.319563512288,9
"622",2020-05-23,"Male",49.0164938630125,"Cases","Gender",20,2020-05-23,48.680436487712,10
"623",2020-05-23,"Male",60.5736509479825,"Deaths","Gender",20,2020-05-23,48.680436487712,10
"624",2020-05-23,"Male",55.1608361312683,"Hospitalizations","Gender",20,2020-05-23,48.680436487712,10
"625",2020-05-23,"Latinx",38.049322776051,"Cases","Race",20,2020-05-23,28.8159545115572,11
"626",2020-05-23,"Latinx",29.9951385512883,"Deaths","Race",20,2020-05-23,28.8159545115572,11
"627",2020-05-23,"Latinx",29.5786851510885,"Hospitalizations","Race",20,2020-05-23,28.8159545115572,11
"628",2020-05-23,"AsianNL",2.32547587176986,"Cases","Race",20,2020-05-23,6.85860475233662,12
"629",2020-05-23,"AsianNL",4.95867768595041,"Deaths","Race",20,2020-05-23,6.85860475233662,12
"630",2020-05-23,"AsianNL",2.89180114805589,"Hospitalizations","Race",20,2020-05-23,6.85860475233662,12
"631",2020-05-23,"BlackNL",25.0606892483608,"Cases","Race",20,2020-05-23,28.5276798941632,13
"632",2020-05-23,"BlackNL",45.4545454545455,"Deaths","Race",20,2020-05-23,28.5276798941632,13
"633",2020-05-23,"BlackNL",45.521498971082,"Hospitalizations","Race",20,2020-05-23,28.5276798941632,13
"634",2020-05-23,"WhiteNL",12.1355809152166,"Cases","Race",20,2020-05-23,33.4801309151327,14
"635",2020-05-23,"WhiteNL",18.6193485658726,"Deaths","Race",20,2020-05-23,33.4801309151327,14
"636",2020-05-23,"WhiteNL",14.7406043539478,"Hospitalizations","Race",20,2020-05-23,33.4801309151327,14
"637",2020-05-23,"OthRaceNL",4.20400662477029,"Cases","Race",20,2020-05-23,2.31762992681032,15
"638",2020-05-23,"OthRaceNL",0.826446280991736,"Deaths","Race",20,2020-05-23,2.31762992681032,15
"639",2020-05-23,"OthRaceNL",5.16625148922344,"Hospitalizations","Race",20,2020-05-23,2.31762992681032,15
"640",2020-05-23,"UnkAge",0.00226875694806815,"Cases","Age",20,2020-05-23,0,0
"641",2020-05-23,"UnkGend",1.65165505819362,"Cases","Gender",20,2020-05-23,0,0
"642",2020-05-23,"UnkRace",18.2249245638315,"Cases","Race",20,2020-05-23,0,0
"643",2020-05-23,"UnkAge",0,"Deaths","Age",20,2020-05-23,0,0
"644",2020-05-23,"UnkGend",0,"Deaths","Gender",20,2020-05-23,0,0
"645",2020-05-23,"UnkRace",0.145843461351483,"Deaths","Race",20,2020-05-23,0,0
"646",2020-05-23,"UnkAge",0,"Hospitalizations","Age",20,2020-05-23,0,0
"647",2020-05-23,"UnkGend",0.487382215964475,"Hospitalizations","Gender",20,2020-05-23,0,0
"648",2020-05-23,"UnkRace",2.1011588866024,"Hospitalizations","Race",20,2020-05-23,0,0
"649",2020-05-30,"Age0_17",4.33326976458373,"Cases","Age",21,2020-05-30,20.6173887575869,1
"650",2020-05-30,"Age0_17",0.0901306894997747,"Deaths","Age",21,2020-05-30,20.6173887575869,1
"651",2020-05-30,"Age0_17",0.936021394774738,"Hospitalizations","Age",21,2020-05-30,20.6173887575869,1
"652",2020-05-30,"Age18_29",17.8034878053949,"Cases","Age",21,2020-05-30,19.5544178660477,2
"653",2020-05-30,"Age18_29",0.721045515998197,"Deaths","Age",21,2020-05-30,19.5544178660477,2
"654",2020-05-30,"Age18_29",5.16354659535075,"Hospitalizations","Age",21,2020-05-30,19.5544178660477,2
"655",2020-05-30,"Age30_39",17.6572796813087,"Cases","Age",21,2020-05-30,17.4204581435723,3
"656",2020-05-30,"Age30_39",2.43352861649392,"Deaths","Age",21,2020-05-30,17.4204581435723,3
"657",2020-05-30,"Age30_39",8.16704381814441,"Hospitalizations","Age",21,2020-05-30,17.4204581435723,3
"658",2020-05-30,"Age40_49",18.3353463437374,"Cases","Age",21,2020-05-30,12.6289598319796,4
"659",2020-05-30,"Age40_49",5.31771068048671,"Deaths","Age",21,2020-05-30,12.6289598319796,4
"660",2020-05-30,"Age40_49",12.7648631968731,"Hospitalizations","Age",21,2020-05-30,12.6289598319796,4
"661",2020-05-30,"Age50_59",17.3966478079376,"Cases","Age",21,2020-05-30,10.9453781590588,5
"662",2020-05-30,"Age50_59",11.0860748084723,"Deaths","Age",21,2020-05-30,10.9453781590588,5
"663",2020-05-30,"Age50_59",19.5947335939107,"Hospitalizations","Age",21,2020-05-30,10.9453781590588,5
"664",2020-05-30,"Age60_69",12.4107388807662,"Cases","Age",21,2020-05-30,9.68867751884865,6
"665",2020-05-30,"Age60_69",21.4511041009464,"Deaths","Age",21,2020-05-30,9.68867751884865,6
"666",2020-05-30,"Age60_69",21.5182061304258,"Hospitalizations","Age",21,2020-05-30,9.68867751884865,6
"667",2020-05-30,"Age70_79",6.72557370796516,"Cases","Age",21,2020-05-30,5.85717896968736,7
"668",2020-05-30,"Age70_79",24.8310049571879,"Deaths","Age",21,2020-05-30,5.85717896968736,7
"669",2020-05-30,"Age70_79",17.5581156140712,"Hospitalizations","Age",21,2020-05-30,5.85717896968736,7
"670",2020-05-30,"Age80Pl",5.33553704998623,"Cases","Age",21,2020-05-30,3.28754075321859,8
"671",2020-05-30,"Age80Pl",34.0694006309148,"Deaths","Age",21,2020-05-30,3.28754075321859,8
"672",2020-05-30,"Age80Pl",14.2974696564493,"Hospitalizations","Age",21,2020-05-30,3.28754075321859,8
"673",2020-05-30,"Female",49.5115801072193,"Cases","Gender",21,2020-05-30,51.319563512288,9
"674",2020-05-30,"Female",39.9729607931501,"Deaths","Gender",21,2020-05-30,51.319563512288,9
"675",2020-05-30,"Female",44.579304669821,"Hospitalizations","Gender",21,2020-05-30,51.319563512288,9
"676",2020-05-30,"Male",48.8737736528723,"Cases","Gender",21,2020-05-30,48.680436487712,10
"677",2020-05-30,"Male",60.0270392068499,"Deaths","Gender",21,2020-05-30,48.680436487712,10
"678",2020-05-30,"Male",54.9578276074882,"Hospitalizations","Gender",21,2020-05-30,48.680436487712,10
"679",2020-05-30,"Latinx",38.4824020511517,"Cases","Race",21,2020-05-30,28.8159545115572,11
"680",2020-05-30,"Latinx",30.4641730509238,"Deaths","Race",21,2020-05-30,28.8159545115572,11
"681",2020-05-30,"Latinx",29.7675375437153,"Hospitalizations","Race",21,2020-05-30,28.8159545115572,11
"682",2020-05-30,"AsianNL",2.28211811073676,"Cases","Race",21,2020-05-30,6.85860475233662,12
"683",2020-05-30,"AsianNL",4.68679585398828,"Deaths","Race",21,2020-05-30,6.85860475233662,12
"684",2020-05-30,"AsianNL",2.85949393128986,"Hospitalizations","Race",21,2020-05-30,6.85860475233662,12
"685",2020-05-30,"BlackNL",24.6731506791261,"Cases","Race",21,2020-05-30,28.5276798941632,13
"686",2020-05-30,"BlackNL",45.1104100946372,"Deaths","Race",21,2020-05-30,28.5276798941632,13
"687",2020-05-30,"BlackNL",45.1450318864431,"Hospitalizations","Race",21,2020-05-30,28.5276798941632,13
"688",2020-05-30,"WhiteNL",11.9424490920264,"Cases","Race",21,2020-05-30,33.4801309151327,14
"689",2020-05-30,"WhiteNL",18.7021180712032,"Deaths","Race",21,2020-05-30,33.4801309151327,14
"690",2020-05-30,"WhiteNL",14.8117671261057,"Hospitalizations","Race",21,2020-05-30,33.4801309151327,14
"691",2020-05-30,"OthRaceNL",4.1722289322569,"Cases","Race",21,2020-05-30,2.31762992681032,15
"692",2020-05-30,"OthRaceNL",0.901306894997747,"Deaths","Race",21,2020-05-30,2.31762992681032,15
"693",2020-05-30,"OthRaceNL",5.06068710141946,"Hospitalizations","Race",21,2020-05-30,2.31762992681032,15
"694",2020-05-30,"UnkAge",0.00211895832008984,"Cases","Age",21,2020-05-30,0,0
"695",2020-05-30,"UnkGend",1.61464623990846,"Cases","Gender",21,2020-05-30,0,0
"696",2020-05-30,"UnkRace",18.4476511347022,"Cases","Race",21,2020-05-30,0,0
"697",2020-05-30,"UnkAge",0,"Deaths","Age",21,2020-05-30,0,0
"698",2020-05-30,"UnkGend",0,"Deaths","Gender",21,2020-05-30,0,0
"699",2020-05-30,"UnkRace",0.135196034249662,"Deaths","Race",21,2020-05-30,0,0
"700",2020-05-30,"UnkAge",0,"Hospitalizations","Age",21,2020-05-30,0,0
"701",2020-05-30,"UnkGend",0.462867722690804,"Hospitalizations","Gender",21,2020-05-30,0,0
"702",2020-05-30,"UnkRace",2.35548241102654,"Hospitalizations","Race",21,2020-05-30,0,0
"703",2020-06-06,"Age0_17",4.49265878696168,"Cases","Age",22,2020-06-06,20.6173887575869,1
"704",2020-06-06,"Age0_17",0.0847457627118644,"Deaths","Age",22,2020-06-06,20.6173887575869,1
"705",2020-06-06,"Age0_17",0.975706889685384,"Hospitalizations","Age",22,2020-06-06,20.6173887575869,1
"706",2020-06-06,"Age18_29",17.946096274181,"Cases","Age",22,2020-06-06,19.5544178660477,2
"707",2020-06-06,"Age18_29",0.76271186440678,"Deaths","Age",22,2020-06-06,19.5544178660477,2
"708",2020-06-06,"Age18_29",5.36638789326961,"Hospitalizations","Age",22,2020-06-06,19.5544178660477,2
"709",2020-06-06,"Age30_39",17.6557196024702,"Cases","Age",22,2020-06-06,17.4204581435723,3
"710",2020-06-06,"Age30_39",2.45762711864407,"Deaths","Age",22,2020-06-06,17.4204581435723,3
"711",2020-06-06,"Age30_39",8.2536837913182,"Hospitalizations","Age",22,2020-06-06,17.4204581435723,3
"712",2020-06-06,"Age40_49",18.2712363502515,"Cases","Age",22,2020-06-06,12.6289598319796,4
"713",2020-06-06,"Age40_49",5.25423728813559,"Deaths","Age",22,2020-06-06,12.6289598319796,4
"714",2020-06-06,"Age40_49",12.6941457586619,"Hospitalizations","Age",22,2020-06-06,12.6289598319796,4
"715",2020-06-06,"Age50_59",17.2815017790683,"Cases","Age",22,2020-06-06,10.9453781590588,5
"716",2020-06-06,"Age50_59",10.8474576271186,"Deaths","Age",22,2020-06-06,10.9453781590588,5
"717",2020-06-06,"Age50_59",19.4344882516926,"Hospitalizations","Age",22,2020-06-06,10.9453781590588,5
"718",2020-06-06,"Age60_69",12.326694204736,"Cases","Age",22,2020-06-06,9.68867751884865,6
"719",2020-06-06,"Age60_69",21.3135593220339,"Deaths","Age",22,2020-06-06,9.68867751884865,6
"720",2020-06-06,"Age60_69",21.5551573078455,"Hospitalizations","Age",22,2020-06-06,9.68867751884865,6
"721",2020-06-06,"Age70_79",6.6847981677641,"Cases","Age",22,2020-06-06,5.85717896968736,7
"722",2020-06-06,"Age70_79",25.1694915254237,"Deaths","Age",22,2020-06-06,5.85717896968736,7
"723",2020-06-06,"Age70_79",17.4930306650737,"Hospitalizations","Age",22,2020-06-06,5.85717896968736,7
"724",2020-06-06,"Age80Pl",5.33924992842829,"Cases","Age",22,2020-06-06,3.28754075321859,8
"725",2020-06-06,"Age80Pl",34.1101694915254,"Deaths","Age",22,2020-06-06,3.28754075321859,8
"726",2020-06-06,"Age80Pl",14.2273994424532,"Hospitalizations","Age",22,2020-06-06,3.28754075321859,8
"727",2020-06-06,"Female",49.5889738660995,"Cases","Gender",22,2020-06-06,51.319563512288,9
"728",2020-06-06,"Female",40.3389830508475,"Deaths","Gender",22,2020-06-06,51.319563512288,9
"729",2020-06-06,"Female",44.5937873357228,"Hospitalizations","Gender",22,2020-06-06,51.319563512288,9
"730",2020-06-06,"Male",48.7935053781031,"Cases","Gender",22,2020-06-06,48.680436487712,10
"731",2020-06-06,"Male",59.6610169491525,"Deaths","Gender",22,2020-06-06,48.680436487712,10
"732",2020-06-06,"Male",54.9581839904421,"Hospitalizations","Gender",22,2020-06-06,48.680436487712,10
"733",2020-06-06,"Latinx",38.6344116805039,"Cases","Race",22,2020-06-06,28.8159545115572,11
"734",2020-06-06,"Latinx",31.0593220338983,"Deaths","Race",22,2020-06-06,28.8159545115572,11
"735",2020-06-06,"Latinx",29.8984468339307,"Hospitalizations","Race",22,2020-06-06,28.8159545115572,11
"736",2020-06-06,"AsianNL",2.27393562635475,"Cases","Race",22,2020-06-06,6.85860475233662,12
"737",2020-06-06,"AsianNL",4.61864406779661,"Deaths","Race",22,2020-06-06,6.85860475233662,12
"738",2020-06-06,"AsianNL",2.81760254878534,"Hospitalizations","Race",22,2020-06-06,6.85860475233662,12
"739",2020-06-06,"BlackNL",24.5225144165883,"Cases","Race",22,2020-06-06,28.5276798941632,13
"740",2020-06-06,"BlackNL",44.7457627118644,"Deaths","Race",22,2020-06-06,28.5276798941632,13
"741",2020-06-06,"BlackNL",45.0219036240542,"Hospitalizations","Race",22,2020-06-06,28.5276798941632,13
"742",2020-06-06,"WhiteNL",11.8645454173653,"Cases","Race",22,2020-06-06,33.4801309151327,14
"743",2020-06-06,"WhiteNL",18.6016949152542,"Deaths","Race",22,2020-06-06,33.4801309151327,14
"744",2020-06-06,"WhiteNL",14.8446833930705,"Hospitalizations","Race",22,2020-06-06,33.4801309151327,14
"745",2020-06-06,"OthRaceNL",4.16342889861355,"Cases","Race",22,2020-06-06,2.31762992681032,15
"746",2020-06-06,"OthRaceNL",0.847457627118644,"Deaths","Race",22,2020-06-06,2.31762992681032,15
"747",2020-06-06,"OthRaceNL",4.93827160493827,"Hospitalizations","Race",22,2020-06-06,2.31762992681032,15
"748",2020-06-06,"UnkAge",0.00204490613880823,"Cases","Age",22,2020-06-06,0,0
"749",2020-06-06,"UnkGend",1.61752075579731,"Cases","Gender",22,2020-06-06,0,0
"750",2020-06-06,"UnkRace",18.5411639605742,"Cases","Race",22,2020-06-06,0,0
"751",2020-06-06,"UnkAge",0,"Deaths","Age",22,2020-06-06,0,0
"752",2020-06-06,"UnkGend",0,"Deaths","Gender",22,2020-06-06,0,0
"753",2020-06-06,"UnkRace",0.127118644067797,"Deaths","Race",22,2020-06-06,0,0
"754",2020-06-06,"UnkAge",0,"Hospitalizations","Age",22,2020-06-06,0,0
"755",2020-06-06,"UnkGend",0.448028673835125,"Hospitalizations","Gender",22,2020-06-06,0,0
"756",2020-06-06,"UnkRace",2.47909199522103,"Hospitalizations","Race",22,2020-06-06,0,0
"757",2020-06-13,"Age0_17",4.596376926744,"Cases","Age",23,2020-06-13,20.6173887575869,1
"758",2020-06-13,"Age0_17",0.0806776926179911,"Deaths","Age",23,2020-06-13,20.6173887575869,1
"759",2020-06-13,"Age0_17",0.984021823850351,"Hospitalizations","Age",23,2020-06-13,20.6173887575869,1
"760",2020-06-13,"Age18_29",18.1252979501033,"Cases","Age",23,2020-06-13,19.5544178660477,2
"761",2020-06-13,"Age18_29",0.72609923356192,"Deaths","Age",23,2020-06-13,19.5544178660477,2
"762",2020-06-13,"Age18_29",5.48519095869057,"Hospitalizations","Age",23,2020-06-13,19.5544178660477,2
"763",2020-06-13,"Age30_39",17.6366597807087,"Cases","Age",23,2020-06-13,17.4204581435723,3
"764",2020-06-13,"Age30_39",2.50100847115772,"Deaths","Age",23,2020-06-13,17.4204581435723,3
"765",2020-06-13,"Age30_39",8.26188620420888,"Hospitalizations","Age",23,2020-06-13,17.4204581435723,3
"766",2020-06-13,"Age40_49",18.2067376450024,"Cases","Age",23,2020-06-13,12.6289598319796,4
"767",2020-06-13,"Age40_49",5.32472771278741,"Deaths","Age",23,2020-06-13,12.6289598319796,4
"768",2020-06-13,"Age40_49",12.7338269680436,"Hospitalizations","Age",23,2020-06-13,12.6289598319796,4
"769",2020-06-13,"Age50_59",17.2135706340378,"Cases","Age",23,2020-06-13,10.9453781590588,5
"770",2020-06-13,"Age50_59",11.0528438886648,"Deaths","Age",23,2020-06-13,10.9453781590588,5
"771",2020-06-13,"Age50_59",19.3978955572876,"Hospitalizations","Age",23,2020-06-13,10.9453781590588,5
"772",2020-06-13,"Age60_69",12.2715715874781,"Cases","Age",23,2020-06-13,9.68867751884865,6
"773",2020-06-13,"Age60_69",21.5006050826946,"Deaths","Age",23,2020-06-13,9.68867751884865,6
"774",2020-06-13,"Age60_69",21.4633671083398,"Hospitalizations","Age",23,2020-06-13,9.68867751884865,6
"775",2020-06-13,"Age70_79",6.64825997139679,"Cases","Age",23,2020-06-13,5.85717896968736,7
"776",2020-06-13,"Age70_79",25.0100847115772,"Deaths","Age",23,2020-06-13,5.85717896968736,7
"777",2020-06-13,"Age70_79",17.4201091192518,"Hospitalizations","Age",23,2020-06-13,5.85717896968736,7
"778",2020-06-13,"Age80Pl",5.29953917050691,"Cases","Age",23,2020-06-13,3.28754075321859,8
"779",2020-06-13,"Age80Pl",33.8039532069383,"Deaths","Age",23,2020-06-13,3.28754075321859,8
"780",2020-06-13,"Age80Pl",14.2537022603274,"Hospitalizations","Age",23,2020-06-13,3.28754075321859,8
"781",2020-06-13,"Female",49.6543778801843,"Cases","Gender",23,2020-06-13,51.319563512288,9
"782",2020-06-13,"Female",40.3791851553046,"Deaths","Gender",23,2020-06-13,51.319563512288,9
"783",2020-06-13,"Female",44.6999220576773,"Hospitalizations","Gender",23,2020-06-13,51.319563512288,9
"784",2020-06-13,"Male",48.7347052280311,"Cases","Gender",23,2020-06-13,48.680436487712,10
"785",2020-06-13,"Male",59.6208148446954,"Deaths","Gender",23,2020-06-13,48.680436487712,10
"786",2020-06-13,"Male",54.8616523772408,"Hospitalizations","Gender",23,2020-06-13,48.680436487712,10
"787",2020-06-13,"Latinx",38.8407754648022,"Cases","Race",23,2020-06-13,28.8159545115572,11
"788",2020-06-13,"Latinx",31.5046389673255,"Deaths","Race",23,2020-06-13,28.8159545115572,11
"789",2020-06-13,"Latinx",30.0370226032736,"Hospitalizations","Race",23,2020-06-13,28.8159545115572,11
"790",2020-06-13,"AsianNL",2.24257111075799,"Cases","Race",23,2020-06-13,6.85860475233662,12
"791",2020-06-13,"AsianNL",4.5582896329165,"Deaths","Race",23,2020-06-13,6.85860475233662,12
"792",2020-06-13,"AsianNL",2.80592361652377,"Hospitalizations","Race",23,2020-06-13,6.85860475233662,12
"793",2020-06-13,"BlackNL",24.3127284284125,"Cases","Race",23,2020-06-13,28.5276798941632,13
"794",2020-06-13,"BlackNL",44.4534086325131,"Deaths","Race",23,2020-06-13,28.5276798941632,13
"795",2020-06-13,"BlackNL",44.9142634450507,"Hospitalizations","Race",23,2020-06-13,28.5276798941632,13
"796",2020-06-13,"WhiteNL",11.8683457810265,"Cases","Race",23,2020-06-13,33.4801309151327,14
"797",2020-06-13,"WhiteNL",18.515530455829,"Deaths","Race",23,2020-06-13,33.4801309151327,14
"798",2020-06-13,"WhiteNL",14.8869836321122,"Hospitalizations","Race",23,2020-06-13,33.4801309151327,14
"799",2020-06-13,"OthRaceNL",4.14945177180995,"Cases","Race",23,2020-06-13,2.31762992681032,15
"800",2020-06-13,"OthRaceNL",0.847115772488907,"Deaths","Race",23,2020-06-13,2.31762992681032,15
"801",2020-06-13,"OthRaceNL",4.9103663289166,"Hospitalizations","Race",23,2020-06-13,2.31762992681032,15
"802",2020-06-13,"UnkAge",0.00198633402192913,"Cases","Age",23,2020-06-13,0,0
"803",2020-06-13,"UnkGend",1.61091689178452,"Cases","Gender",23,2020-06-13,0,0
"804",2020-06-13,"UnkRace",18.5861274431908,"Cases","Race",23,2020-06-13,0,0
"805",2020-06-13,"UnkAge",0,"Deaths","Age",23,2020-06-13,0,0
"806",2020-06-13,"UnkGend",0,"Deaths","Gender",23,2020-06-13,0,0
"807",2020-06-13,"UnkRace",0.121016538926987,"Deaths","Race",23,2020-06-13,0,0
"808",2020-06-13,"UnkAge",0,"Hospitalizations","Age",23,2020-06-13,0,0
"809",2020-06-13,"UnkGend",0.438425565081839,"Hospitalizations","Gender",23,2020-06-13,0,0
"810",2020-06-13,"UnkRace",2.44544037412315,"Hospitalizations","Race",23,2020-06-13,0,0
"811",2020-06-20,"Age0_17",4.76863778109202,"Cases","Age",24,2020-06-20,20.6173887575869,1
"812",2020-06-20,"Age0_17",0.0774593338497289,"Deaths","Age",24,2020-06-20,20.6173887575869,1
"813",2020-06-20,"Age0_17",1.11801242236025,"Hospitalizations","Age",24,2020-06-20,20.6173887575869,1
"814",2020-06-20,"Age18_29",18.3327199829553,"Cases","Age",24,2020-06-20,19.5544178660477,2
"815",2020-06-20,"Age18_29",0.735863671572424,"Deaths","Age",24,2020-06-20,19.5544178660477,2
"816",2020-06-20,"Age18_29",5.61872909698997,"Hospitalizations","Age",24,2020-06-20,19.5544178660477,2
"817",2020-06-20,"Age30_39",17.6238160723624,"Cases","Age",24,2020-06-20,17.4204581435723,3
"818",2020-06-20,"Age30_39",2.47869868319132,"Deaths","Age",24,2020-06-20,17.4204581435723,3
"819",2020-06-20,"Age30_39",8.28475871954133,"Hospitalizations","Age",24,2020-06-20,17.4204581435723,3
"820",2020-06-20,"Age40_49",18.135156598036,"Cases","Age",24,2020-06-20,12.6289598319796,4
"821",2020-06-20,"Age40_49",5.38342370255616,"Deaths","Age",24,2020-06-20,12.6289598319796,4
"822",2020-06-20,"Age40_49",12.718585762064,"Hospitalizations","Age",24,2020-06-20,12.6289598319796,4
"823",2020-06-20,"Age50_59",17.1299076100641,"Cases","Age",24,2020-06-20,10.9453781590588,5
"824",2020-06-20,"Age50_59",11.1154144074361,"Deaths","Age",24,2020-06-20,10.9453781590588,5
"825",2020-06-20,"Age50_59",19.2642140468227,"Hospitalizations","Age",24,2020-06-20,10.9453781590588,5
"826",2020-06-20,"Age60_69",12.1695171318445,"Cases","Age",24,2020-06-20,9.68867751884865,6
"827",2020-06-20,"Age60_69",21.5336948102246,"Deaths","Age",24,2020-06-20,9.68867751884865,6
"828",2020-06-20,"Age60_69",21.4237935977066,"Hospitalizations","Age",24,2020-06-20,9.68867751884865,6
"829",2020-06-20,"Age70_79",6.57963547618586,"Cases","Age",24,2020-06-20,5.85717896968736,7
"830",2020-06-20,"Age70_79",24.8257164988381,"Deaths","Age",24,2020-06-20,5.85717896968736,7
"831",2020-06-20,"Age70_79",17.2861920688008,"Hospitalizations","Age",24,2020-06-20,5.85717896968736,7
"832",2020-06-20,"Age80Pl",5.25867245152918,"Cases","Age",24,2020-06-20,3.28754075321859,8
"833",2020-06-20,"Age80Pl",33.8497288923315,"Deaths","Age",24,2020-06-20,3.28754075321859,8
"834",2020-06-20,"Age80Pl",14.2857142857143,"Hospitalizations","Age",24,2020-06-20,3.28754075321859,8
"835",2020-06-20,"Female",49.720118538031,"Cases","Gender",24,2020-06-20,51.319563512288,9
"836",2020-06-20,"Female",40.6274206041828,"Deaths","Gender",24,2020-06-20,51.319563512288,9
"837",2020-06-20,"Female",44.9020544672719,"Hospitalizations","Gender",24,2020-06-20,51.319563512288,9
"838",2020-06-20,"Male",48.6858161111004,"Cases","Gender",24,2020-06-20,48.680436487712,10
"839",2020-06-20,"Male",59.3725793958172,"Deaths","Gender",24,2020-06-20,48.680436487712,10
"840",2020-06-20,"Male",54.6679407548973,"Hospitalizations","Gender",24,2020-06-20,48.680436487712,10
"841",2020-06-20,"Latinx",38.92773441283,"Cases","Race",24,2020-06-20,28.8159545115572,11
"842",2020-06-20,"Latinx",31.990704879938,"Deaths","Race",24,2020-06-20,28.8159545115572,11
"843",2020-06-20,"Latinx",30.1481127568084,"Hospitalizations","Race",24,2020-06-20,28.8159545115572,11
"844",2020-06-20,"AsianNL",2.22549342423832,"Cases","Race",24,2020-06-20,6.85860475233662,12
"845",2020-06-20,"AsianNL",4.53137103020914,"Deaths","Race",24,2020-06-20,6.85860475233662,12
"846",2020-06-20,"AsianNL",2.79025322503583,"Hospitalizations","Race",24,2020-06-20,6.85860475233662,12
"847",2020-06-20,"BlackNL",24.2247574037847,"Cases","Race",24,2020-06-20,28.5276798941632,13
"848",2020-06-20,"BlackNL",43.7645236250968,"Deaths","Race",24,2020-06-20,28.5276798941632,13
"849",2020-06-20,"BlackNL",44.8638318203536,"Hospitalizations","Race",24,2020-06-20,28.5276798941632,13
"850",2020-06-20,"WhiteNL",11.8654244707432,"Cases","Race",24,2020-06-20,33.4801309151327,14
"851",2020-06-20,"WhiteNL",18.7451587916344,"Deaths","Race",24,2020-06-20,33.4801309151327,14
"852",2020-06-20,"WhiteNL",14.9068322981366,"Hospitalizations","Race",24,2020-06-20,33.4801309151327,14
"853",2020-06-20,"OthRaceNL",4.12558833213891,"Cases","Race",24,2020-06-20,2.31762992681032,15
"854",2020-06-20,"OthRaceNL",0.813323005422153,"Deaths","Race",24,2020-06-20,2.31762992681032,15
"855",2020-06-20,"OthRaceNL",4.85427615862398,"Hospitalizations","Race",24,2020-06-20,2.31762992681032,15
"856",2020-06-20,"UnkAge",0.00193689593058165,"Cases","Age",24,2020-06-20,0,0
"857",2020-06-20,"UnkGend",1.5940653508687,"Cases","Gender",24,2020-06-20,0,0
"858",2020-06-20,"UnkRace",18.6310019562649,"Cases","Race",24,2020-06-20,0,0
"859",2020-06-20,"UnkAge",0,"Deaths","Age",24,2020-06-20,0,0
"860",2020-06-20,"UnkGend",0,"Deaths","Gender",24,2020-06-20,0,0
"861",2020-06-20,"UnkRace",0.154918667699458,"Deaths","Race",24,2020-06-20,0,0
"862",2020-06-20,"UnkAge",0,"Hospitalizations","Age",24,2020-06-20,0,0
"863",2020-06-20,"UnkGend",0.430004777830865,"Hospitalizations","Gender",24,2020-06-20,0,0
"864",2020-06-20,"UnkRace",2.43669374104157,"Hospitalizations","Race",24,2020-06-20,0,0
"865",2020-06-27,"Age0_17",4.85944609110989,"Cases","Age",25,2020-06-27,20.6173887575869,1
"866",2020-06-27,"Age0_17",0.0755287009063444,"Deaths","Age",25,2020-06-27,20.6173887575869,1
"867",2020-06-27,"Age0_17",1.14672431619513,"Hospitalizations","Age",25,2020-06-27,20.6173887575869,1
