"","Facility ID","Facility Name","Address 1","Address 2","City","State","Postal Code","Country","URL","Phone","Begin Date","End Date","Active","City Operated","Notes","Location"
"97",230,"Walgreens Store # 4935","6809 W BELMONT AVE",NA,"Chicago","IL","60634","United States of America","www.walgreens.com/schedulevaccine",NA,"03/01/2021","12/31/2021",TRUE,FALSE,"Vaccine availability is limited and subject to change. Find more information using the link or phone number provided.","POINT (-87.796174 41.938159)"
"98",87,"PCC Community Wellness Center - Austin","5425 W Lake St",NA,"Chicago","IL","60644","United States of America","https://www.pccwellness.org/covid-19","(773) 295-3347","01/01/2021","12/31/2021",TRUE,FALSE,"Vaccine availability is limited and subject to change. Find more information using the link or phone number provided.","POINT (-87.761128 41.887265)"
"99",249,"Walgreens Store #6762","11833 S WESTERN AVE",NA,"Chicago","IL","60643","United States of America","www.walgreens.com/schedulevaccine",NA,"03/01/2021","12/31/2021",TRUE,FALSE,"Vaccine availability is limited and subject to change. Find more information using the link or phone number provided.","POINT (-87.680658 41.677806)"
"100",40,"Esperanza Health Center - Brighton Park","4700 S California Ave",NA,"Chicago","IL","60632","United States of America","https://www.esperanzachicago.org/",NA,"01/01/2021","12/31/2021",TRUE,FALSE,"Vaccine availability is limited and subject to change. Find more information using the link or phone number provided.","POINT (-87.69422 41.808305)"
"101",218,"Walgreens Store # 1496","6310 N NAGLE AVE",NA,"Chicago","IL","60646","United States of America","www.walgreens.com/schedulevaccine",NA,"03/01/2021","12/31/2021",TRUE,FALSE,"Vaccine availability is limited and subject to change. Find more information using the link or phone number provided.","POINT (-87.787508 41.996012)"
"102",245,"Walgreens Store #5867","3943 W 47TH ST",NA,"Chicago","IL","60632","United States of America","www.walgreens.com/schedulevaccine",NA,"03/01/2021","12/31/2021",TRUE,FALSE,"Vaccine availability is limited and subject to change. Find more information using the link or phone number provided.","POINT (-87.722773 41.807904)"
"103",260,"Walgreens Store # 9357","833 W 115TH ST",NA,"Chicago","IL","60643","United States of America","www.walgreens.com/schedulevaccine",NA,"03/01/2021","12/31/2021",TRUE,FALSE,"Vaccine availability is limited and subject to change. Find more information using the link or phone number provided.","POINT (-87.64327 41.685065)"
"104",45,"Friend Health - Western","5843 S Western Ave",NA,"Chicago","IL","60636","United States of America","https://friendfhc.org/covid.html",NA,"01/01/2021","12/31/2021",TRUE,FALSE,"Vaccine availability is limited and subject to change. Find more information using the link or phone number provided.","POINT (-87.683804 41.786964)"
"105",67,"Mile Square Health Center - Englewood","641 W 63rd St",NA,"Chicago","IL","60621","United States of America","https://hospital.uillinois.edu/patients-and-visitors/mile-square-federally-qualified-health-center/locations/englewood","(312) 996-2000","01/01/2021","12/31/2021",TRUE,FALSE,"Vaccine availability is limited and subject to change. Find more information using the link or phone number provided.","POINT (-87.641245 41.779814)"
"106",82,"PCC at Healthcare Alternative Systems, Inc.","4534 S Western Ave",NA,"Chicago","IL","60609","United States of America","https://www.pccwellness.org/covid-19",NA,"01/01/2021","12/31/2021",TRUE,FALSE,"Vaccine availability is limited and subject to change. Find more information using the link or phone number provided.","POINT (-87.684502 41.810918)"
"107",181,"Walgreens Store #9038","4001 W IRVING PARK RD",NA,"Chicago","IL","60641","United States of America","www.walgreens.com/schedulevaccine",NA,"01/28/2021","12/31/2021",TRUE,FALSE,"Vaccine availability is limited and subject to change. Find more information using the link or phone number provided.","POINT (-87.728008 41.953608)"
"108",273,"Walgreens Store #15197","6121 N BROADWAY ST",NA,"Chicago","IL","60660","United States of America","www.walgreens.com/schedulevaccine",NA,"03/01/2021","12/31/2021",TRUE,FALSE,"Vaccine availability is limited and subject to change. Find more information using the link or phone number provided.","POINT (-87.660288 41.992929)"
"109",50,"Howard Brown Health - 63rd St","641 W 63rd St",NA,"Chicago","IL","60621","United States of America","https://howardbrown.org","(773) 388-1600","01/01/2021","12/31/2021",TRUE,FALSE,"Vaccine availability is limited and subject to change. Find more information using the link or phone number provided.","POINT (-87.641245 41.779814)"
"110",94,"Roseland Community Hospital","45 W 111th St",NA,"Chicago","IL","60628","United States of America","http://www.roselandhospital.org/","(773) 995-3000","01/01/2021","12/31/2021",TRUE,FALSE,"For current and invited patients only","POINT (-87.624734 41.692562)"
"111",35,"Chicago Family Health Center - Roseland","120 W 111th St",NA,"Chicago","IL","60628","United States of America","https://chicagofamilyhealth.org/","(773) 768-5000","01/01/2021","12/31/2021",TRUE,FALSE,"Vaccine availability is limited and subject to change. Find more information using the link or phone number provided.","POINT (-87.626799 41.692536)"
"112",77,"Oak Street Health Edgewater","1541 W Devon Ave",NA,"Chicago","IL","60639","United States of America","https://www.oakstreethealth.com/covid-19-vaccine","773-209-5333","01/01/2021","12/31/2021",TRUE,FALSE,"Vaccine availability is limited and subject to change. Find more information using the link or phone number provided.","POINT (-87.669513 41.998032)"
"113",213,"Walgreens Store # 1101","1533 E 67TH ST",NA,"Chicago","IL","60637","United States of America","www.walgreens.com/schedulevaccine",NA,"03/01/2021","12/31/2021",TRUE,FALSE,"Vaccine availability is limited and subject to change. Find more information using the link or phone number provided.","POINT (-87.587916 41.773303)"
"114",72,"Norwegian American Hospital","1044 N Francisco Ave",NA,"Chicago","IL","60652","United States of America","https://www.nahospital.org/","(773) 292-8363","01/01/2021","12/31/2021",TRUE,FALSE,"Open to current patients only.","POINT (-87.699288 41.900481)"
"115",250,"Walgreens Store #6980","3019 W PETERSON AVE",NA,"Chicago","IL","60659","United States of America","www.walgreens.com/schedulevaccine",NA,"03/01/2021","12/31/2021",TRUE,FALSE,"Vaccine availability is limited and subject to change. Find more information using the link or phone number provided.","POINT (-87.705301 41.99037)"
"116",109,"Walgreens Store #3072","641 N Clark St",NA,"Chicago","IL","60654","United States of America","www.walgreens.com/schedulevaccine",NA,"01/01/2021","12/31/2021",TRUE,FALSE,"Vaccine availability is limited and subject to change. Find more information using the link or phone number provided.","POINT (-87.631165 41.893542)"
"117",228,"Walgreens Store #4542","5625 N RIDGE AVE",NA,"Chicago","IL","60660","United States of America","www.walgreens.com/schedulevaccine",NA,"03/01/2021","12/31/2021",TRUE,FALSE,"Vaccine availability is limited and subject to change. Find more information using the link or phone number provided.","POINT (-87.660897 41.984142)"
"118",256,"Walgreens Store # 7515","7155 W FOSTER PL",NA,"Chicago","IL","60656","United States of America","www.walgreens.com/schedulevaccine",NA,"03/01/2021","12/31/2021",TRUE,FALSE,"Vaccine availability is limited and subject to change. Find more information using the link or phone number provided.","POINT (-87.806503 41.974693)"
"119",241,"Walgreens Store # 5356","4710 S WESTERN AVE",NA,"Chicago","IL","60609","United States of America","www.walgreens.com/schedulevaccine",NA,"03/01/2021","12/31/2021",TRUE,FALSE,"Vaccine availability is limited and subject to change. Find more information using the link or phone number provided.","POINT (-87.684446 41.807958)"
"120",139,"Walmart Store #5965","10900 S Doty Ave",NA,"Chicago","IL","60628","United States of America",NA,"833-886-0023; Option 1","01/01/2021","12/31/2021",TRUE,FALSE,"Vaccine availability is limited and subject to change. Find more information using the link or phone number provided.","POINT (-87.596618 41.696117)"
"121",104,"Walgreens Store #2586","2301 W Irving Park Rd",NA,"Chicago","IL","60618","United States of America","www.walgreens.com/schedulevaccine",NA,"01/01/2021","12/31/2021",TRUE,FALSE,"Vaccine availability is limited and subject to change. Find more information using the link or phone number provided.","POINT (-87.686053 41.954021)"
"122",99,"TCA Health, Inc.","1029 E 130th St",NA,"Chicago","IL","60628","United States of America","http://tcahealth.org","(773) 995-6300","01/01/2021","12/31/2021",TRUE,FALSE,"Vaccine availability is limited and subject to change. Find more information using the link or phone number provided.","POINT (-87.595555 41.659714)"
"123",30,"Aunt Martha's Health and Wellness, Inc.","5001 S Michigan Ave",NA,"Chicago","IL","60615","United States of America","http://auntmarthas.org","(877) 692-8686","01/01/2021","12/31/2021",TRUE,FALSE,"Vaccine availability is limited and subject to change. Find more information using the link or phone number provided.","POINT (-87.622686 41.803549)"
"124",62,"Mariano's Pharmacy 53100527","2021 W Chicago Ave",NA,"Chicago","IL","60622","United States of America","https://www.marianos.com/i/coronavirus-update/vaccine",NA,"01/01/2021","12/31/2021",TRUE,FALSE,"Vaccine availability is limited and subject to change. Find more information using the link or phone number provided.","POINT (-87.677972 41.895918)"
"125",122,"Walgreens Store #4936","4040 N Cicero Ave",NA,"Chicago","IL","60641","United States of America","www.walgreens.com/schedulevaccine",NA,"01/01/2021","12/31/2021",TRUE,FALSE,"Vaccine availability is limited and subject to change. Find more information using the link or phone number provided.","POINT (-87.747386 41.954592)"
"126",277,"Walgreens Store # 16355","2 N STATE ST #1",NA,"Chicago","IL","60602","United States of America","www.walgreens.com/schedulevaccine",NA,"03/01/2021","12/31/2021",TRUE,FALSE,"Vaccine availability is limited and subject to change. Find more information using the link or phone number provided.","POINT (-87.627865 41.882107)"
"127",129,"Walgreens Store #12304","2744 N California Ave",NA,"Chicago","IL","60647","United States of America","www.walgreens.com/schedulevaccine",NA,"01/01/2021","12/31/2021",TRUE,FALSE,"Vaccine availability is limited and subject to change. Find more information using the link or phone number provided.","POINT (-87.697589 41.931419)"
"128",209,"Walgreens Store # 252","7510 N WESTERN AVE",NA,"Chicago","IL","60645","United States of America","www.walgreens.com/schedulevaccine",NA,"03/01/2021","12/31/2021",TRUE,FALSE,"Vaccine availability is limited and subject to change. Find more information using the link or phone number provided.","POINT (-87.690254 42.018614)"
"129",282,"Lifesaver Healthcare","7929 S YATES BLVD, STE 201",NA,"Chicago","IL","60617-1102","United States of America",NA,"877-799-7412","05/04/2021","12/31/2021",TRUE,FALSE,"Accepting new and existing patients!","POINT (-87.566235 41.75091)"
"130",114,"Walgreens Store #3949","3046 N Halsted St",NA,"Chicago","IL","60657","United States of America","www.walgreens.com/schedulevaccine",NA,"01/01/2021","12/31/2021",TRUE,FALSE,"Vaccine availability is limited and subject to change. Find more information using the link or phone number provided.","POINT (-87.649177 41.937783)"
"131",89,"Primecare Fullerton Health Center","3924 W Fullerton Ave",NA,"Chicago","IL","60647","United States of America","https://primecarehealth.org/",NA,"01/01/2021","12/31/2021",TRUE,FALSE,"Open to current patients only.","POINT (-87.725378 41.924555)"
"132",224,"Walgreens Store #4306","1633 W 95TH ST",NA,"Chicago","IL","60643","United States of America","www.walgreens.com/schedulevaccine",NA,"03/01/2021","12/31/2021",TRUE,FALSE,"Vaccine availability is limited and subject to change. Find more information using the link or phone number provided.","POINT (-87.663165 41.721135)"
"133",267,"Walgreens Store #12150","5158 N LINCOLN AVE",NA,"Chicago","IL","60625","United States of America","www.walgreens.com/schedulevaccine",NA,"03/01/2021","12/31/2021",TRUE,FALSE,"Vaccine availability is limited and subject to change. Find more information using the link or phone number provided.","POINT (-87.692359 41.975717)"
"134",134,"Walmart Store #5402","4650 W North Ave",NA,"Chicago","IL","60639","United States of America",NA,"833-886-0023; Option 1","01/01/2021","12/31/2021",TRUE,FALSE,"Vaccine availability is limited and subject to change. Find more information using the link or phone number provided.","POINT (-87.743003 41.909734)"
"135",199,"PIC - West Loop","600 W Adams St",NA,"Chicago","IL","60661","United States of America","https://physiciansimmediatecare.com/covid-19-vaccination-locations/",NA,"02/17/2021","12/31/2021",TRUE,FALSE,NA,"POINT (-87.642683 41.879284)"
"136",204,"Walgreens Store #194","4801 N LINCOLN AVE",NA,"Chicago","IL","60625","United States of America","www.walgreens.com/schedulevaccine",NA,"03/01/2021","12/31/2021",TRUE,FALSE,"Vaccine availability is limited and subject to change. Find more information using the link or phone number provided.","POINT (-87.689241 41.969836)"
"137",26,"Alivio - Western Avenue","2355 S Western Ave",NA,"Chicago","IL","60608","United States of America","https://www.aliviomedicalcenter.org/locations/western-avenue","(773) 254-1400","01/01/2021","12/31/2021",TRUE,FALSE,"Vaccine availability is limited and subject to change. Find more information using the link or phone number provided.","POINT (-87.685482 41.848718)"
"138",103,"Walgreens Store #2387","1616 E 87th St",NA,"Chicago","IL","60617","United States of America","www.walgreens.com/schedulevaccine",NA,"01/01/2021","12/31/2021",TRUE,FALSE,"Vaccine availability is limited and subject to change. Find more information using the link or phone number provided.","POINT (-87.58418 41.736934)"
"139",236,"Walgreens Store # 5034","6315 S KEDZIE AVE",NA,"Chicago","IL","60629","United States of America","www.walgreens.com/schedulevaccine",NA,"03/01/2021","12/31/2021",TRUE,FALSE,"Vaccine availability is limited and subject to change. Find more information using the link or phone number provided.","POINT (-87.703131 41.778351)"
"140",58,"Mariano's Pharmacy 53100515","1800 W Lawrence Ave",NA,"Chicago","IL","60640","United States of America","https://www.marianos.com/i/coronavirus-update/vaccine",NA,"01/01/2021","12/31/2021",TRUE,FALSE,"Vaccine availability is limited and subject to change. Find more information using the link or phone number provided.","POINT (-87.675062 41.968858)"
"141",231,"Walgreens Store #4937","5753 N CANFIELD AVE",NA,"Chicago","IL","60631","United States of America","www.walgreens.com/schedulevaccine",NA,"03/01/2021","12/31/2021",TRUE,FALSE,"Vaccine availability is limited and subject to change. Find more information using the link or phone number provided.","POINT (-87.823247 41.984894)"
"142",278,"Instavaxx LLC","2674 North Halsted Street",NA,"Chicago","IL","60614","United States of America","http://www.Getinstavax.com",NA,"03/01/2021","12/31/2021",TRUE,FALSE,"Phase 1a-1b / Accepts any insurance, no insurance, and undocumented","POINT (-87.648931 41.931119)"
"143",138,"Walmart Store #5781","8331 S Stewart Ave",NA,"Chicago","IL","60620","United States of America",NA,"833-886-0023; Option 1","01/01/2021","12/31/2021",TRUE,FALSE,"Vaccine availability is limited and subject to change. Find more information using the link or phone number provided.","POINT (-87.634052 41.740814)"
"144",192,"PIC - Jefferson Park","5228 Northwest Hwy",NA,"Chicago","IL","60630","United States of America","https://physiciansimmediatecare.com/covid-19-vaccination-locations/",NA,"02/17/2021","12/31/2021",TRUE,FALSE,NA,"POINT (-87.769154 41.975548)"
"145",263,"Walgreens Store #10350","7109 S JEFFERY BLVD",NA,"Chicago","IL","60649","United States of America","www.walgreens.com/schedulevaccine",NA,"03/01/2021","12/31/2021",TRUE,FALSE,"Vaccine availability is limited and subject to change. Find more information using the link or phone number provided.","POINT (-87.576292 41.765683)"
"146",214,"Walgreens Store #1298","1372 N MILWAUKEE AVE",NA,"Chicago","IL","60622","United States of America","www.walgreens.com/schedulevaccine",NA,"03/01/2021","12/31/2021",TRUE,FALSE,"Vaccine availability is limited and subject to change. Find more information using the link or phone number provided.","POINT (-87.671916 41.90684)"
"147",71,"Near North Health Service Corporation - Winfield Moody Health Center","1276 N Clybourn Ave",NA,"Chicago","IL","60610","United States of America","https://www.nearnorthhealth.org/","(312) 337-1073","01/01/2021","12/31/2021",TRUE,FALSE,"Vaccine availability is limited and subject to change. Find more information using the link or phone number provided.","POINT (-87.641844 41.905412)"
"148",86,"PCC West Town Family Health Center","1044 N Mozart St","Ste 100","Chicago","IL","60622","United States of America","https://www.pccwellness.org/covid-19",NA,"01/01/2021","12/31/2021",TRUE,FALSE,"Vaccine availability is limited and subject to change. Find more information using the link or phone number provided.","POINT (-87.698071 41.900626)"
"149",41,"Friend Health - Ashland","4802 S Ashland Ave",NA,"Chicago","IL","60609","United States of America","https://friendfhc.org/covid.html",NA,"01/01/2021","12/31/2021",TRUE,FALSE,"Vaccine availability is limited and subject to change. Find more information using the link or phone number provided.","POINT (-87.664977 41.806389)"
"150",219,"Walgreens Store # 1503","1926 W 35TH ST",NA,"Chicago","IL","60609","United States of America","www.walgreens.com/schedulevaccine",NA,"03/01/2021","12/31/2021",TRUE,FALSE,"Vaccine availability is limited and subject to change. Find more information using the link or phone number provided.","POINT (-87.673883 41.830417)"
"151",118,"Walgreens Store #4233","5600 W Fullerton Ave",NA,"Chicago","IL","60639","United States of America","www.walgreens.com/schedulevaccine",NA,"01/01/2021","12/31/2021",TRUE,FALSE,"Vaccine availability is limited and subject to change. Find more information using the link or phone number provided.","POINT (-87.76661 41.924032)"
"152",73,"Oak Street Health Ashburn","3348 W 87th St",NA,"Chicago","IL","60617","United States of America","https://www.oakstreethealth.com/covid-19-vaccine","773-209-5333","01/01/2021","12/31/2021",TRUE,FALSE,"Vaccine availability is limited and subject to change. Find more information using the link or phone number provided.","POINT (-87.705932 41.735189)"
"153",90,"Primecare Portage Park","5635 W Belmont Ave",NA,"Chicago","IL","60634","United States of America","https://primecarehealth.org/",NA,"01/01/2021","12/31/2021",TRUE,FALSE,"Open to current patients only.","POINT (-87.767925 41.938567)"
"154",268,"Walgreens Store # 12426","315 W CHICAGO AVE",NA,"Chicago","IL","60654","United States of America","www.walgreens.com/schedulevaccine",NA,"03/01/2021","12/31/2021",TRUE,FALSE,"Vaccine availability is limited and subject to change. Find more information using the link or phone number provided.","POINT (-87.636445 41.896586)"
"155",246,"Walgreens Store # 5926","4385 S ARCHER AVE",NA,"Chicago","IL","60632","United States of America","www.walgreens.com/schedulevaccine",NA,"03/01/2021","12/31/2021",TRUE,FALSE,"Vaccine availability is limited and subject to change. Find more information using the link or phone number provided.","POINT (-87.705004 41.813665)"
"156",251,"Walgreens Store #7179","2 E ROOSEVELT RD",NA,"Chicago","IL","60605","United States of America","www.walgreens.com/schedulevaccine",NA,"03/01/2021","12/31/2021",TRUE,FALSE,"Vaccine availability is limited and subject to change. Find more information using the link or phone number provided.","POINT (-87.62717 41.867498)"
"157",39,"Erie West Town Health Center","1701 W Superior St",NA,"Chicago","IL","60622","United States of America","https://www.eriefamilyhealth.org/coronavirus",NA,"01/01/2021","12/31/2021",TRUE,FALSE,"Vaccine availability is limited and subject to change. Find more information using the link or phone number provided.","POINT (-87.670068 41.895123)"
"158",196,"PIC - Old Town","121 W. North Ave",NA,"Chicago","IL","60610","United States of America","https://physiciansimmediatecare.com/covid-19-vaccination-locations/",NA,"02/17/2021","12/31/2021",TRUE,FALSE,NA,"POINT (-87.632637 41.911194)"
"159",54,"Lawndale Christian Health Center - Ogden Campus","3860 W Ogden Ave",NA,"Chicago","IL","60616","United States of America","https://lawndale.org/covid19","(872) 588-3000","01/01/2021","12/31/2021",TRUE,FALSE,NA,"POINT (-87.721905 41.852254)"
"160",223,"Walgreens Store # 3948","5140 W DIVERSEY AVE",NA,"Chicago","IL","60639","United States of America","www.walgreens.com/schedulevaccine",NA,"03/01/2021","12/31/2021",TRUE,FALSE,"Vaccine availability is limited and subject to change. Find more information using the link or phone number provided.","POINT (-87.755488 41.931436)"
"161",34,"Chicago Family Health Center - East Side","10536 S Ewing Ave",NA,"Chicago","IL","60617","United States of America","https://chicagofamilyhealth.org/","(773) 768-5000","01/01/2021","12/31/2021",TRUE,FALSE,"Vaccine availability is limited and subject to change. Find more information using the link or phone number provided.","POINT (-87.535291 41.703502)"
"162",95,"Rush University Medical Center","1620 W Harrison St",NA,"Chicago","IL","60612","United States of America","https://www.rush.edu/patients-visitors/covid-19-resources/covid-19-vaccines","(888) 352-7874","01/01/2021","12/31/2021",TRUE,FALSE,"For current and invited patients only","POINT (-87.667511 41.874237)"
"163",244,"Walgreens Store # 5825","1213 W 79TH ST",NA,"Chicago","IL","60620","United States of America","www.walgreens.com/schedulevaccine",NA,"03/01/2021","12/31/2021",TRUE,FALSE,"Vaccine availability is limited and subject to change. Find more information using the link or phone number provided.","POINT (-87.654532 41.750482)"
"164",212,"Walgreens Store #1096","3646 N BROADWAY ST",NA,"Chicago","IL","60613","United States of America","www.walgreens.com/schedulevaccine",NA,"03/01/2021","12/31/2021",TRUE,FALSE,"Vaccine availability is limited and subject to change. Find more information using the link or phone number provided.","POINT (-87.648007 41.948601)"
"165",66,"Metro Infectious Disease Consultants","2923 N California Ave","Ste 220","Chicago","IL","60618","United States of America",NA,NA,"01/01/2021","12/31/2021",TRUE,FALSE,"Email covid19vaccination@midcusa.com to schedule an appointment. Provide Name, DOB, Address, phone number and qualifying reason for vaccination.","POINT (-87.697666 41.934573)"
"166",124,"Walgreens Store #5192","9148 S Commercial Ave",NA,"Chicago","IL","60617","United States of America","www.walgreens.com/schedulevaccine",NA,"01/01/2021","12/31/2021",TRUE,FALSE,"Vaccine availability is limited and subject to change. Find more information using the link or phone number provided.","POINT (-87.551227 41.72858)"
"167",110,"Walgreens Store #3074","4700 S Halsted St",NA,"Chicago","IL","60609","United States of America","www.walgreens.com/schedulevaccine",NA,"01/01/2021","12/31/2021",TRUE,FALSE,"Vaccine availability is limited and subject to change. Find more information using the link or phone number provided.","POINT (-87.645576 41.808643)"
"168",272,"Walgreens Store #15004","953 W IRVING PARK RD",NA,"Chicago","IL","60613","United States of America","www.walgreens.com/schedulevaccine",NA,"03/01/2021","12/31/2021",TRUE,FALSE,"Vaccine availability is limited and subject to change. Find more information using the link or phone number provided.","POINT (-87.654117 41.954503)"
"169",130,"Walgreens Store #15065","1601 N Milwaukee Ave",NA,"Chicago","IL","60647","United States of America","www.walgreens.com/schedulevaccine",NA,"01/01/2021","12/31/2021",TRUE,FALSE,"Vaccine availability is limited and subject to change. Find more information using the link or phone number provided.","POINT (-87.677686 41.91053)"
"170",63,"Mariano's Pharmacy 53100534","1500 N Clybourn Ave","Unit C104","Chicago","IL","60610","United States of America","https://www.marianos.com/i/coronavirus-update/vaccine",NA,"01/01/2021","12/31/2021",TRUE,FALSE,"Vaccine availability is limited and subject to change. Find more information using the link or phone number provided.","POINT (-87.646261 41.908623)"
"171",49,"Heartland Alliance Health - Uptown","1015 W Lawrence Ave",NA,"Chicago","IL","60647","United States of America","https://www.heartlandalliance.org/heartland-alliance-health/",NA,"01/01/2021","12/31/2021",TRUE,FALSE,"Vaccine availability is limited and subject to change. Find more information using the link or phone number provided.","POINT (-87.655411 41.969067)"
"172",227,"Walgreens Store #4494","1649 W BELMONT AVE",NA,"Chicago","IL","60657","United States of America","www.walgreens.com/schedulevaccine",NA,"03/01/2021","12/31/2021",TRUE,FALSE,"Vaccine availability is limited and subject to change. Find more information using the link or phone number provided.","POINT (-87.670252 41.939691)"
"173",255,"Walgreens Store #7360","3220 W 111TH ST",NA,"Chicago","IL","60655","United States of America","www.walgreens.com/schedulevaccine",NA,"03/01/2021","12/31/2021",TRUE,FALSE,"Vaccine availability is limited and subject to change. Find more information using the link or phone number provided.","POINT (-87.701815 41.69155)"
"174",78,"Oak Street Health Hermosa","4417 W Diversey Ave",NA,"Chicago","IL","60623","United States of America","https://www.oakstreethealth.com/covid-19-vaccine","773-209-5333","01/01/2021","12/31/2021",TRUE,FALSE,"Vaccine availability is limited and subject to change. Find more information using the link or phone number provided.","POINT (-87.737483 41.931675)"
"175",140,"Rush University Medical Center","1653 W Congress Pkwy",NA,"Chicago","IL","60612","United States of America","https://www.rush.edu/patients-visitors/covid-19-resources/covid-19-vaccines/schedule-covid-19-vaccination",NA,"01/28/2021","12/31/2021",TRUE,FALSE,"Open to current patients only.","POINT (-87.66851 41.875166)"
"176",240,"Walgreens Store #5124","8628 S COTTAGE GROVE AVE",NA,"Chicago","IL","60619","United States of America","www.walgreens.com/schedulevaccine",NA,"03/01/2021","12/31/2021",TRUE,FALSE,"Vaccine availability is limited and subject to change. Find more information using the link or phone number provided.","POINT (-87.604949 41.737951)"
"177",208,"Walgreens Store #249","1601 N WELLS ST",NA,"Chicago","IL","60614","United States of America","www.walgreens.com/schedulevaccine",NA,"03/01/2021","12/31/2021",TRUE,FALSE,"Vaccine availability is limited and subject to change. Find more information using the link or phone number provided.","POINT (-87.634714 41.911317)"
"178",46,"Friend Health - Woodlawn","1522 E 63rd St",NA,"Chicago","IL","60637","United States of America","https://friendfhc.org/covid.html",NA,"01/01/2021","12/31/2021",TRUE,FALSE,"Vaccine availability is limited and subject to change. Find more information using the link or phone number provided.","POINT (-87.588296 41.780617)"
"179",31,"Beloved Community Family Wellness Center","6821 S Halsted St",NA,"Chicago","IL","60621","United States of America","https://www.bcfwc.org","(773) 651-3629","01/01/2021","12/31/2021",TRUE,FALSE,"Vaccine availability is limited and subject to change. Find more information using the link or phone number provided.","POINT (-87.644533 41.769817)"
"180",98,"Swedish Hospital, Part of Northshore","5140 N California Ave",NA,"Chicago","IL","60625","United States of America","https://www.swedishcovenant.org/covid/covid-19-vaccine",NA,"01/01/2021","12/31/2021",TRUE,FALSE,"Open to current patients only.","POINT (-87.698915 41.975057)"
"181",188,"ANGEL HEALTH CARE SERVICES S.C.","7906 S CARNDON AVE SUITE # 2",NA,"CHICAGO","IL","60617","United States of America",NA,"773-221-3333","01/26/2021","12/31/2021",TRUE,FALSE,NA,"POINT (-87.568673 41.751248)"
"182",81,"Oak Street Health Portage Park","4848 W Irving Park Rd",NA,"Chicago","IL","60641","United States of America","https://www.oakstreethealth.com/covid-19-vaccine","773-209-5333","01/01/2021","12/31/2021",TRUE,FALSE,"Vaccine availability is limited and subject to change. Find more information using the link or phone number provided.","POINT (-87.748529 41.953421)"
"183",276,"Walgreens Store # 16085","100 W RANDOLPH ST",NA,"Chicago","IL","60601","United States of America","www.walgreens.com/schedulevaccine",NA,"03/01/2021","12/31/2021",TRUE,FALSE,"Vaccine availability is limited and subject to change. Find more information using the link or phone number provided.","POINT (-87.631423 41.884501)"
"184",105,"Walgreens Store #2711","7150 W Archer Ave",NA,"Chicago","IL","60638","United States of America","www.walgreens.com/schedulevaccine",NA,"01/01/2021","12/31/2021",TRUE,FALSE,"Vaccine availability is limited and subject to change. Find more information using the link or phone number provided.","POINT (-87.800485 41.792014)"
"185",283,"NEAR NORTH HEALTH SERVICE CORP","1276 N CLYBOURN AVE",NA,"Chicago","IL","60610-2089","United States of America","https://www.nearnorthhealth.org/","312-337-1073","05/04/2021","12/31/2021",TRUE,FALSE,"Accepting new and existing patients","POINT (-87.641844 41.905412)"
"186",220,"Walgreens Store # 1593","5230 N MILWAUKEE AVE",NA,"Chicago","IL","60630","United States of America","www.walgreens.com/schedulevaccine",NA,"03/01/2021","12/31/2021",TRUE,FALSE,"Vaccine availability is limited and subject to change. Find more information using the link or phone number provided.","POINT (-87.767617 41.975417)"
"187",59,"Mariano's Pharmacy 53100516","2112 N Ashland Ave",NA,"Chicago","IL","60608","United States of America","https://www.marianos.com/i/coronavirus-update/vaccine",NA,"01/01/2021","12/31/2021",TRUE,FALSE,"Vaccine availability is limited and subject to change. Find more information using the link or phone number provided.","POINT (-87.668539 41.920702)"
"188",237,"Walgreens Store #5057","3153 W IRVING PARK RD",NA,"Chicago","IL","60618","United States of America","www.walgreens.com/schedulevaccine",NA,"03/01/2021","12/31/2021",TRUE,FALSE,"Vaccine availability is limited and subject to change. Find more information using the link or phone number provided.","POINT (-87.707383 41.953888)"
"189",215,"Walgreens Store  #1308","7410 N CLARK ST",NA,"Chicago","IL","60626","United States of America","www.walgreens.com/schedulevaccine",NA,"03/01/2021","12/31/2021",TRUE,FALSE,"Vaccine availability is limited and subject to change. Find more information using the link or phone number provided.","POINT (-87.675327 42.016566)"
"190",53,"Innovative Express Care","1111 W Diversey Pkwy",NA,"Chicago","IL","60614","United States of America","https://innovativecorona.com/","(773) 270-5600","01/01/2021","12/31/2021",TRUE,FALSE,"Vaccine availability is limited and subject to change. Find more information using the link or phone number provided.","POINT (-87.656045 41.932632)"
"191",74,"Oak Street Health Avalon Park","1715 E 95th St",NA,"Chicago","IL","60632","United States of America","https://www.oakstreethealth.com/covid-19-vaccine","773-209-5333","01/01/2021","12/31/2021",TRUE,FALSE,"Vaccine availability is limited and subject to change. Find more information using the link or phone number provided.","POINT (-87.581624 41.722335)"
"192",259,"Walgreens Store #9000","2001 N MILWAUKEE AVE",NA,"Chicago","IL","60647","United States of America","www.walgreens.com/schedulevaccine",NA,"03/01/2021","12/31/2021",TRUE,FALSE,"Vaccine availability is limited and subject to change. Find more information using the link or phone number provided.","POINT (-87.688596 41.917601)"
"193",252,"Walgreens Store #7250","2345 W 103RD ST",NA,"Chicago","IL","60643","United States of America","www.walgreens.com/schedulevaccine",NA,"03/01/2021","12/31/2021",TRUE,FALSE,"Vaccine availability is limited and subject to change. Find more information using the link or phone number provided.","POINT (-87.680785 41.706353)"
